,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-06-11 03:00:00+00:00,2402.0931904490644,2237.261866201872,2103.8982019226023,1985.4605000508236,1872.741571481507,1777.52469084911,1670.3941410305342,1651.563942110115,1538.300497206401,1507.7550913421946,1469.610759290008,1447.5888559600862,1375.8601794704518,1252.8053222753006,1249.276180372719
2025-06-11 04:00:00+00:00,2619.451259933805,2332.6068041079343,2169.380906360122,2074.889025184879,1970.251265502091,1874.6440476387506,1768.6819957066837,1764.3418064332582,1617.0047859358601,1627.7189044419574,1571.5661998363503,1532.7221809901894,1479.679769736802,1336.7008752344482,1371.6970536107765
2025-06-11 05:00:00+00:00,2847.1740617215182,2680.622588344573,2503.8660100523557,2511.508858435256,2206.3302245280647,2132.4254133870854,2030.6127956636265,1889.4041222040541,1870.3834813911162,1728.014936779342,1672.8863066109843,1641.82641261752,1579.8852929060668,1469.6435490844524,1440.845584327224
2025-06-11 06:00:00+00:00,3642.7149017058982,2956.603377959582,2557.1377677389246,2498.159993298781,2137.1381694981465,2079.9011932868307,2009.9794080600914,1836.5235117807097,1754.0849486558582,1625.3539314846494,1500.1385550857303,1422.7773153313974,1385.9456997454108,1278.6117035164498,1150.641511654001
2025-06-11 07:00:00+00:00,4577.868060188717,3688.9391818898584,3151.1978120761414,3040.189760216461,2647.636972517532,2578.2657284725865,2503.2344352807777,2240.8636474162777,2160.276481852168,1943.2950817970705,1774.985339328632,1661.4760625624258,1607.370827338651,1522.0712193865256,1355.756731168054
2025-06-11 08:00:00+00:00,5581.128281066209,4537.500757262984,3843.4027362866254,3638.286329368806,3254.8293341780736,3149.3215227026376,3061.2119173352185,2716.286790353086,2640.3983141682693,2331.964244847215,2121.338567740604,1973.5693717818576,1891.7158495634067,1820.1597217962553,1553.365755488543
2025-06-11 09:00:00+00:00,6694.6699766096135,5861.421489090986,5186.121046260952,5035.145514736534,4575.357739213774,4420.4565575828965,4275.943708222425,3835.81743922249,3819.4643663211173,3390.6492512154364,3181.5565444897,3015.403456301785,2904.9472472609923,2833.376243985964,2468.9517225331656
2025-06-11 10:00:00+00:00,8008.749907675829,7036.233091613958,6294.197761137704,6106.6908501865655,5768.743713434462,5536.384504088546,5337.297316441069,4900.6259160051595,4817.274931633725,4422.988529732047,4176.222721194365,3955.324704147988,3846.282777657787,3750.350867877798,3353.8571470149727
2025-06-11 11:00:00+00:00,8958.59064022229,8225.24458900818,7544.857552966139,7396.7835163478885,7059.923617704379,6756.61349288575,6485.2614347867275,5970.532747857709,5957.558368878301,5471.006145587846,5221.55067227922,4995.774872851274,4849.2577057261005,4747.621773824452,4362.801677434101
2025-06-11 12:00:00+00:00,9644.908098775824,8792.039614964491,8115.691319603811,7866.142737347789,7574.483107312964,7219.115262566735,6904.609152411231,6495.131256136428,6371.0127627609,6003.392078596949,5731.595526607507,5512.287230213657,5351.086354144991,5167.474414945344,4952.648746640243
2025-06-11 13:00:00+00:00,9532.83113177789,8604.592630407267,7834.762863682397,7432.773274248397,7137.418108312249,6756.070566334656,6452.303498393292,6086.1974899459565,5954.445427492679,5617.678090314683,5335.910973214664,5145.878561843343,4967.221976687437,4754.649813477885,4579.966299734497
2025-06-11 14:00:00+00:00,9203.750792635852,8231.673985164081,7465.634330760877,7018.6182893690275,6739.114616049024,6349.758660098902,6054.417713155948,5775.105660436217,5605.929090137441,5368.97792659502,5095.866910607525,4923.1137917423475,4763.812103943379,4525.137734072461,4311.568257969826
2025-06-11 15:00:00+00:00,8525.077166655603,7493.718427758766,6720.081641947894,6193.808296847383,6024.186837934074,5628.915566601754,5353.914581593148,5176.3524451682315,4959.513021444167,4836.211384038004,4578.982260359902,4417.847752157824,4280.310462563015,4039.09392384292,3946.5500285071394
2025-06-11 16:00:00+00:00,7354.155340360354,6371.50534287285,5573.96279690216,4973.0025528414335,4869.375298208506,4489.096803651009,4258.5949679880505,4104.973705456105,3940.5114305043826,3828.7791695635606,3596.3105701341337,3466.6873080688674,3334.8728901904906,3136.0459064219467,3032.5947121059726
2025-06-11 17:00:00+00:00,6451.6463142039065,6002.930646355395,5575.832553603468,5211.548074830927,5175.65313722242,4797.372484595311,4518.5180178969895,4463.914196467384,4310.0164191961085,4298.858204861965,4170.609975952546,4061.244478219065,3967.224493995178,3779.27902172436,3848.9214557319647
2025-06-11 18:00:00+00:00,5095.651142263021,4687.387135644152,4267.813144917527,3873.7256845246156,3601.9361278088254,3318.352842707405,3112.0847748626256,3015.08052066082,2970.455285782067,2873.7823613480286,2767.7282624273575,2739.5746085289866,2624.850022090606,2475.6700516623023,2508.6553264447502
2025-06-11 19:00:00+00:00,4477.216884545953,4051.4059880992427,3800.2208581277737,3525.923045378251,3063.795324947285,2872.5818510416575,2692.3609411660655,2732.0153713843247,2575.522226336958,2621.8965214792333,2565.4858913126227,2561.730399113243,2495.9357329555132,2311.305807526551,2410.500191561223
2025-06-11 20:00:00+00:00,4586.411094101975,4347.830827473561,4270.46640207318,4289.419640098538,3563.7177441005842,3458.1453840851755,3277.087741330841,3182.7745952094338,3124.9139775505755,3033.5761394815636,3006.6743307465804,2992.9303077261793,2949.0854868090537,2832.6166428307333,2616.6178637452176
2025-06-11 21:00:00+00:00,5742.775188439562,4496.819296514514,4142.093321724067,4020.6462090406494,3824.655176118882,3685.485048517512,3515.6238421834278,3461.9258413044445,3155.698891496526,3247.129417459342,3078.9271385123284,2907.093325916205,2920.289263240753,2853.777018923043,2526.724408124348
2025-06-11 22:00:00+00:00,5576.8240741872505,4496.660555087146,4008.782417718874,3683.577435085601,3707.922672885332,3520.235078824844,3346.505048753752,3055.589992995774,2951.4814568034126,2730.6347289635232,2512.7927138075975,2362.53937354801,2243.3688519088682,2267.7088329512117,2029.11895944953
2025-06-11 23:00:00+00:00,4941.121914129766,4495.263588558239,4139.836241948924,3827.4178599732586,3557.920256643625,3380.6635355767903,3199.3067260538774,2907.3636355740273,2917.4462035831493,2585.1715251881214,2443.7413386861117,2400.3701772784225,2216.8797404239267,2160.9399766824827,2131.029106203783
2025-06-12 00:00:00+00:00,5127.93721664956,4572.323610626707,4298.381106877714,4085.4383101733765,3825.2998772482315,3645.616668596427,3452.296054011713,3390.3051658658005,3190.1522653415377,3147.9759098183786,3026.597533057109,2958.4388151649982,2859.5365172698002,2678.445955324045,2593.1241835447436
2025-06-12 01:00:00+00:00,5023.358101382517,4371.713197425117,4015.036000765598,3796.018607295875,3459.9151864394335,3305.465121217425,3144.0474570708648,3040.923302378982,2871.3771415168594,2789.026877249242,2642.3707532774097,2581.978273865421,2481.245563332821,2290.0119223889233,2121.719421831156
2025-06-12 02:00:00+00:00,5252.440003015356,4421.19615002938,4073.9288124175146,3829.7193018424477,3687.432945405908,3508.131169729928,3331.029374355043,3374.999581019045,3032.1566783111703,3139.1020092876315,2979.5695630453883,2882.802414266309,2813.7051257383246,2555.7470822595023,2616.281891465318
2025-06-12 03:00:00+00:00,4904.693035291399,4340.606320924766,3999.5535883044395,3774.7722887479613,3645.9232554545597,3453.4012356940366,3275.9931901077143,3218.300620295642,3008.5986339578594,2980.0518801100225,2831.53868783245,2755.048152987856,2652.0535226501634,2424.5153758708766,2442.985935000819
2025-06-12 04:00:00+00:00,4674.283740568619,4139.735797042031,3772.047405017085,3572.6010992236006,3368.3129287850934,3187.0441029559042,3027.7101939058957,2961.7420070550834,2786.1655254291436,2749.689181405847,2605.8833855717785,2542.5959556097623,2450.542377302012,2210.505184059806,2248.6936278133
2025-06-12 05:00:00+00:00,4693.976876615932,4154.357469994269,3763.257981463408,3640.102399328891,3289.0539924011537,3134.3295536761943,2992.2884459720226,2887.867981781157,2752.955697336256,2683.9065644148723,2546.09230821894,2482.5613834510805,2412.9023449877204,2179.9484382623414,2203.0017921987383
2025-06-12 06:00:00+00:00,5170.870793414324,4450.525930004209,3964.2739575598025,3892.7307141011406,3333.0551798565284,3220.088409050877,3102.7153063601218,2908.124375933483,2809.791310927496,2658.871405348429,2497.2246249757663,2418.8045294048206,2362.8818204218696,2153.8559562385344,2051.5691857190905
2025-06-12 07:00:00+00:00,6215.775141595572,4498.025691594739,3720.8944802302576,3322.6584345120355,3408.15502386116,3210.099828728853,3087.782641933867,3120.327223238877,2634.4201714160226,2833.269706092098,2555.527989200804,2341.169227245853,2333.103302785232,2091.1407050842317,2161.3388020595376
2025-06-12 08:00:00+00:00,5233.805860298227,4962.185724986572,4254.8381343558285,4022.6788923840795,3283.361765601265,3148.7402790316482,3051.4109279390177,2438.0575397376015,2743.7840126132505,2023.5246155850618,1856.287051261941,1827.204231855998,1620.9316845735448,1571.147522071602,1278.2899804393674
2025-06-12 09:00:00+00:00,7314.192916007836,6063.692953422666,5367.234629688122,5180.3775548866615,4727.023811818479,4546.338994714883,4389.359197696031,4285.966797520232,3942.392176224028,3936.1861490412193,3719.697394546136,3527.666834355994,3513.9030767680524,3258.6439463465795,3062.857860275224
2025-06-12 10:00:00+00:00,8306.12635222343,7563.733100036399,7015.335470716425,6943.6407064184605,6615.617719367292,6354.655678877287,6095.210220973982,5735.715805782362,5602.228131084383,5294.235120506266,5081.563720835671,4864.58198346314,4764.507109971521,4614.589069253001,4337.956029992238
2025-06-12 11:00:00+00:00,8951.374007108105,8203.230040100178,7548.138025399276,7383.493063883521,6979.775874738618,6682.709359031338,6406.0482399683315,5913.483726443839,5889.936056201455,5422.255587700805,5169.6186347329785,4969.214391704038,4810.044001201437,4677.986687616751,4352.768099936424
2025-06-12 12:00:00+00:00,9556.95618973639,8495.667007357777,7752.133794039961,7444.659938341618,7099.0446469054295,6764.754619801177,6474.948535364667,6100.581244712404,5936.230252154019,5616.548613393934,5326.179038875482,5116.699419240416,4963.540874927588,4760.623330909053,4533.356912971925
2025-06-12 13:00:00+00:00,9575.63805797467,8610.509523788169,7867.460759551148,7510.425693226913,7147.894864536698,6787.207168345354,6485.453119698272,6118.273929892603,5980.236037158502,5650.6703814875145,5369.822742772034,5180.532128656399,5011.867502339497,4799.781701805405,4581.96399790555
2025-06-12 14:00:00+00:00,9370.838575275295,8112.015937555916,7259.591044791865,6743.224906776995,6580.591290359604,6187.853794734641,5903.3972902191235,5650.445887755617,5410.779234699337,5232.10947597499,4925.276682526222,4722.227599137899,4575.440656813327,4346.1356592956945,4136.119030067093
2025-06-12 15:00:00+00:00,8235.799728255748,7069.427962506481,6141.606472458749,5467.924283897759,5385.704298274453,4984.76690450454,4743.21337927811,4505.287097744076,4337.228081917376,4138.761388250772,3852.856850119133,3694.66669399658,3528.197576169987,3330.7039800048587,3199.4370804227146
2025-06-12 16:00:00+00:00,7253.465824102277,6744.641749052971,6202.665713645023,5766.4492977741975,5667.9424777134045,5265.933621916658,4975.861914322428,4851.86185014357,4713.496947832078,4611.4414807113935,4447.498816467705,4331.8818801257,4199.684985656117,3988.1480427693023,3999.5604201329843
2025-06-12 17:00:00+00:00,6105.798051161277,5459.577027557651,4942.726735605625,4458.347195324233,4491.4075564692175,4115.968657957725,3864.5197183059645,3853.6432208141996,3661.9837981090604,3703.0410285653998,3555.199494337925,3454.976100475549,3358.565333404418,3164.6342118438624,3249.4066889082605
2025-06-12 18:00:00+00:00,4302.433814685792,3679.632620858618,3115.945648826011,2527.0731781446084,2406.76941810931,2122.281330957274,1966.2651538138452,1939.6744666570012,1851.8251986394607,1826.365969285187,1707.6744428146194,1691.2013796199826,1576.215775263765,1433.2640734464949,1525.8444415512713
2025-06-12 19:00:00+00:00,3105.4674013945914,2660.8854747341466,2305.79508062292,1842.3308044185105,1559.3771231694263,1366.854453556356,1245.4490823634114,1362.552579644107,1205.4426078441902,1308.0848974219552,1272.8121565074107,1297.9276002594488,1230.682500739691,1068.4603411603166,1224.7802926346121
2025-06-12 20:00:00+00:00,2575.778852113159,2254.888435124587,2054.2664126144446,1792.314674570538,1449.496003894019,1326.6934736623443,1221.2764024860953,1316.0702534379525,1180.8650221077842,1270.0757915139766,1276.7723702896474,1286.827511330528,1260.8925726999296,1160.209013459389,1102.6201151717978
2025-06-12 21:00:00+00:00,2466.2389582263786,1741.164648803424,1344.9688128446505,1037.7086097361462,893.4860758180293,795.2316329295863,742.7159164869954,719.8296129534792,613.3907987966741,627.9145505361885,572.9413813245701,516.2198200904531,508.30010853612475,522.4769285343573,248.54559934042481
2025-06-12 22:00:00+00:00,2293.2051657371485,1545.3562429818558,1106.2098705821627,714.4404653447127,746.5985717829026,641.4939934588547,594.1808217208745,512.2493190274981,427.12713333365537,364.33617318217875,285.15428966160107,219.3003640062161,168.44507230121962,221.80621951692592,40.828837767403456
2025-06-12 23:00:00+00:00,1838.6729178375026,1705.4562629444263,1476.5565302278774,1163.2398947291513,1046.2296535709102,949.483842243375,871.9662163534376,784.2106765309509,775.5649553966432,618.0749362880742,614.7420294338008,615.9210466104487,511.37719147925964,523.1633122363273,540.9049929820831
2025-06-13 00:00:00+00:00,1963.9717714546787,1887.1173842230273,1761.5777882430411,1561.321045797602,1493.8014932816004,1388.7018262885977,1288.6366434575102,1306.8202541834835,1200.9955481996221,1181.545113381435,1197.1297940108343,1176.7902371240634,1115.8849693369193,1066.6601547136597,982.7498718323768
2025-06-13 01:00:00+00:00,1867.2687850195798,1661.3812227111484,1450.271052971926,1214.4453655638354,1151.1984212341777,1058.4272911319276,983.6839582829853,968.1807333120014,879.4395965243821,832.8548590492428,813.8584605574724,796.4944314888271,726.6309901228597,669.0910914422493,528.2593066154222
2025-06-13 02:00:00+00:00,2045.1420332014277,2129.7808390125683,2132.764701707867,2060.5954884183193,1962.9090580260636,1864.4345210382417,1739.6639312027146,1788.4318219932793,1656.7808928457634,1674.0796078331077,1694.8979222124144,1683.5209396695318,1623.5635879835063,1504.574118041808,1589.6745852725035
2025-06-13 03:00:00+00:00,2022.7886251881428,1762.230212522707,1563.959716314028,1379.7017514055406,1312.7755668334576,1224.9711819578297,1146.3780141621464,1166.8855212593553,1027.236446327799,1038.5081433073938,1002.1857443003464,979.8544922124493,921.052015284251,803.154021048329,792.031984322959
2025-06-13 04:00:00+00:00,2046.6472067120267,1728.2224881331858,1471.8169167224914,1292.2145798309211,1240.941130830448,1151.5174505648683,1083.9506873550927,1074.4204996546905,954.8290279469657,946.9971882578466,895.8183568120512,862.4675742449472,810.1245511194429,698.4684753750626,695.9691233387493
2025-06-13 05:00:00+00:00,2244.5389397997496,2205.525320038527,2023.0401019387646,2010.321867701503,1741.466879031781,1670.4801049378875,1589.4360923791828,1459.3358455837952,1471.5366787945459,1320.7411587859315,1296.0361640640913,1274.7550673160295,1218.4792616437626,1131.2419454847186,1104.3719787803348
2025-06-13 06:00:00+00:00,3107.2269385975887,2645.7756867069984,2313.0464784137803,2296.734749291383,1946.3042632706201,1892.6602273507742,1827.1255565425745,1667.9693961448065,1620.1420834108721,1486.4024198781262,1405.8602277688842,1339.4483903829678,1312.1848971148647,1223.2322563097623,1107.2729780088048
2025-06-13 07:00:00+00:00,4157.903978605893,3376.106647214714,2893.314429976679,2804.2648676022072,2475.9043318648037,2406.617857345307,2333.085932207039,2108.409903167907,2021.0191159701208,1839.5015346897999,1700.3602597609788,1587.2432833075654,1546.8231957275711,1473.4199092869967,1330.3849303651368
2025-06-13 08:00:00+00:00,5054.649265187625,4249.452507747563,3616.067532714871,3462.7409397869415,3004.5324932327057,2918.6337745872806,2840.0317737865553,2450.275547046629,2462.6826419084828,2078.256255966189,1905.1072613330252,1783.0006083701082,1693.1857846598286,1655.1377837430991,1371.1493435881275
2025-06-13 09:00:00+00:00,6974.865489194184,6490.663823814131,6183.3630710215875,6305.715607492799,5915.516105067458,5745.179333614629,5511.928053287942,5174.773623713561,5075.463375369436,4780.627122773221,4636.451253622006,4448.189034304203,4376.774444726281,4275.4824781719,4030.5545256555124
2025-06-13 10:00:00+00:00,7996.879796686,7003.341951651775,6332.515532728619,6151.11166206748,5892.828370606192,5659.793731161873,5438.737899711079,4975.246168417623,4901.570146687147,4488.95142739256,4228.073191391726,4011.467852257869,3877.485919016988,3804.061272050749,3465.897628291139
2025-06-13 11:00:00+00:00,8498.391166686553,7519.460494114443,6718.170021269507,6423.666194913494,6126.401405457786,5841.477445371907,5609.294575696862,5074.093466743689,5076.714583779154,4570.089375706368,4285.089707139581,4080.6361413023988,3909.610179361749,3832.4563096255733,3463.614540231647
2025-06-13 12:00:00+00:00,9014.585676859118,8037.575420581386,7324.614283280549,6993.034578600222,6730.069377461012,6397.4341839483095,6115.215894750647,5749.247908825157,5604.875745896905,5282.297241057866,5008.894073363859,4810.842161582652,4650.0147337658855,4471.74549224419,4285.097630158525
2025-06-13 13:00:00+00:00,8834.996531925965,7989.161891552947,7286.8404698870145,6896.099802168646,6610.173221357778,6252.374565828992,5962.732637142944,5636.2825711059995,5507.184754440474,5202.505796039368,4952.064992590291,4783.302889676379,4612.089297998347,4413.935595077201,4282.491854620268
2025-06-13 14:00:00+00:00,8355.246285178044,7176.704672317726,6318.438181881524,5746.54137662414,5546.728436667174,5188.1994112541215,4947.111544990003,4712.307519106864,4515.438229871106,4325.715935612687,4046.150900394874,3885.781846904196,3732.640203665258,3520.8463994866106,3285.8296319026194
2025-06-13 15:00:00+00:00,7437.302546667292,6561.274855413467,5772.851869025144,5220.272889269414,4980.221065940837,4629.100568818176,4405.115710523751,4187.750928332716,4068.336597013258,3862.4019907619368,3643.914979432775,3520.797201471898,3375.266842827863,3190.5117072060966,3055.1527837539543
2025-06-13 16:00:00+00:00,7054.333566399713,6337.062751596859,5811.665994417141,5408.01771205882,5415.51498294613,5038.0359017258015,4764.0229961625955,4712.79319251336,4479.609802047649,4493.757444592782,4327.706232261473,4177.173203007485,4092.356539039145,3897.7129283901886,3831.5395685304757
2025-06-13 17:00:00+00:00,5857.509176988991,5604.073058873073,5260.649529788912,4929.700203202003,4842.9835067383465,4498.448888604202,4227.70317691769,4096.099586118158,4042.2178985095234,3918.153266956222,3812.7425686849892,3736.5787570886096,3610.1730599424627,3476.3646213008833,3537.3859143284135
2025-06-13 18:00:00+00:00,4816.676038890917,4411.149936610775,4088.0749717999643,3729.0669905225222,3474.021173809786,3214.6803984896833,3005.736202539949,2966.9815583251257,2869.8088664546012,2837.5127286836578,2749.313334511018,2726.142739394847,2621.8030976051305,2469.562208110059,2548.249517163669
2025-06-13 19:00:00+00:00,4164.3161034144505,3566.7559941232976,3316.6631773468253,2978.000752630891,2757.419507288505,2557.228685040165,2379.428787376615,2476.266460956831,2247.2355720296255,2379.97420705478,2307.9778067482403,2281.8932306956776,2222.9017622471656,2060.795711117171,2163.1931798272635
2025-06-13 20:00:00+00:00,3587.221269207839,3345.6741401968175,3240.159357599594,3106.751689596502,2676.780408519997,2547.9035281299875,2384.912185190915,2315.041099813119,2272.971432410588,2198.599971645839,2169.6204465939954,2169.842686121774,2098.2811143220097,2026.343375792174,1910.3322140980817
2025-06-13 21:00:00+00:00,3945.173551615102,3153.6277723358144,2907.23601134857,2757.903793774123,2527.6633179057317,2415.121034516138,2280.348045998253,2222.7673688146315,2065.2999076247797,2084.6471991539,1989.9638101782257,1908.2847368938528,1888.4564135739565,1856.1087987423089,1637.8056518965532
2025-06-13 22:00:00+00:00,3848.7446010842323,2942.24110045821,2544.729403137557,2267.2116501844794,2096.313324541079,1994.1200770337819,1890.1874696989034,1690.745731757852,1621.9299616755525,1468.1742336329698,1325.030366160805,1246.5626537650096,1165.8891374184968,1191.2703559225847,963.2790691988266
2025-06-13 23:00:00+00:00,3868.0174333669347,3153.6047629707973,2882.258976255158,2582.807716839714,2507.3950118766734,2380.5181285270883,2238.7677679273547,2167.7481789816593,1983.8600734673892,1933.9799639449993,1820.832700743449,1754.9067811535642,1655.0771413832845,1597.5947763045333,1633.4920926137784
2025-06-14 00:00:00+00:00,3590.4322293720397,3265.2899482823414,3097.905707213562,2880.562704426906,2796.778662530014,2651.678193851614,2488.8111584745566,2397.8954634161637,2285.929560272569,2183.8610774399567,2110.223453535029,2066.445515525542,1951.1631105529377,1875.4167994235613,1827.1177147176422
2025-06-14 01:00:00+00:00,3352.531949012944,2962.9202172123514,2740.9400470320797,2521.609080351951,2312.056050574258,2195.997612852905,2066.187986558387,1986.5241610799894,1880.621789352179,1789.9246445182398,1702.967044805493,1684.1343872757898,1575.0729697800016,1454.0759040685916,1331.4028769558608
2025-06-14 02:00:00+00:00,3482.4762738000572,3044.4953359598076,2896.0309044639216,2732.7014047652337,2548.9308238971425,2434.8827966771605,2292.1502564374496,2355.0928870921016,2106.292375168836,2187.037736926479,2112.3503054501525,2079.334796512114,2009.947580844375,1808.7455879430563,1904.3843853938306
2025-06-14 03:00:00+00:00,3571.675713754972,3262.136415256562,3174.715295904949,3108.4660125221453,2894.513984607289,2785.137044271458,2629.300996724145,2643.7242204256036,2439.117544068584,2470.7877272329933,2398.567466971872,2363.8289561377096,2291.042963639422,2090.66699610652,2108.2891145337926
2025-06-14 04:00:00+00:00,3875.6298427462534,3386.311193697904,3288.6082037047527,3212.99146004075,3140.8405102742654,3012.4564112313456,2842.3248723230645,2910.3871791492347,2616.8784529718178,2741.2504833404455,2640.576741368128,2575.553929335336,2517.1306526702065,2289.0606441806194,2413.4163149611777
2025-06-14 05:00:00+00:00,3754.7208476061496,3569.793116354871,3500.766573728506,3514.6363258228885,3210.409125975566,3105.9057584240436,2939.341288049389,2836.2916783690634,2738.93135727333,2642.949305694132,2556.5437522197426,2533.643569345102,2434.103482051494,2244.016530867182,2311.287156559869
2025-06-14 06:00:00+00:00,4367.681704899958,3773.083170279002,3600.5010634076607,3616.7736752905475,3256.008661028791,3170.354554255333,3019.7049257387407,2961.9914825333326,2757.8520643172524,2762.2362337634113,2632.2737664093147,2572.6281100372726,2517.4797409650346,2296.2834443214997,2327.756878220818
2025-06-14 07:00:00+00:00,4855.483201485324,3818.711929765115,3367.458458881112,3238.914039872383,2909.248899346596,2824.7929804195883,2716.7322682210215,2558.4578978830978,2369.2594684569194,2292.1453494858506,2089.3952447182164,1990.495711649237,1928.7762665665214,1759.5875537372194,1679.7527043069276
2025-06-14 08:00:00+00:00,5386.239786283219,4399.48060942355,3833.540093922482,3704.8896949087175,3216.1576021990295,3133.1858680927508,3033.075836474276,2704.259715186872,2647.5580870650265,2366.124535878469,2148.6144003015906,2043.9600562289306,1953.3389363406422,1839.5489570133395,1614.6411393731323
2025-06-14 09:00:00+00:00,6556.757303375569,5116.749312821536,4443.716836862543,4178.106815794963,4069.743101542859,3901.832604045565,3757.881747837455,3580.098384233679,3275.844546999906,3218.393622433432,2947.8844233629643,2747.687290703194,2691.2325229873895,2536.7118866845994,2417.7743115187404
2025-06-14 10:00:00+00:00,6907.2350257270955,6702.151851170194,6391.744402083117,6457.02718213747,6027.886465945863,5818.647286757929,5564.374326487217,5061.907182842842,5170.977832515586,4661.173163709347,4498.401809710238,4365.981331056217,4210.439290935559,4141.005026813022,3929.164107746976
2025-06-14 11:00:00+00:00,7822.236324584526,6511.379335671758,5793.924777080749,5511.707691693518,5307.184251511448,5063.429110687146,4856.912950551283,4547.178737015842,4355.179978137159,4147.664420007124,3855.3925625550546,3653.6891962921654,3551.425551789718,3405.766468738693,3182.670367253326
2025-06-14 12:00:00+00:00,7837.685585014129,7018.198713604499,6444.011390746004,6192.826954891585,5825.768650970531,5564.8099205738035,5316.64638373279,4935.627213115928,4870.3813005427655,4515.254772316199,4271.514829370957,4128.52018279233,3963.7102821063454,3817.9852768286764,3688.1742230934397
2025-06-14 13:00:00+00:00,8129.840141234912,7187.723479904154,6663.484765990375,6375.0853717759455,6126.021239576054,5829.511206685187,5552.355230748712,5348.112507659804,5115.315309562939,4972.860329887546,4738.107104133829,4575.714430786094,4447.544117180951,4237.993113318342,4178.0391864132835
2025-06-14 14:00:00+00:00,7642.095708304041,6653.2899491695425,6006.787460894404,5598.421349378397,5354.887744930238,5057.965688962446,4818.238798389575,4542.43441635853,4409.909320721559,4176.088222489099,3924.1107572668516,3786.6070317966987,3633.325868179214,3473.22695915612,3231.7625082332015
2025-06-14 15:00:00+00:00,7084.486249949805,5889.030507621348,5188.003970685088,4636.9848971328975,4686.1524649980565,4353.272526575856,4128.888380481752,4016.85769196364,3755.830497121511,3723.523112132345,3471.697560228662,3314.7412806233406,3197.7270988533637,3026.354570794909,2960.0200630006657
2025-06-14 16:00:00+00:00,5847.670962269498,5555.1617663283105,5153.487375876626,4833.245483383107,4652.654252861255,4343.024250213406,4099.265865233341,3849.895484206725,3882.486686106975,3624.771190272084,3489.9452476465594,3420.9016633327483,3270.2471287378503,3171.1425180291335,3075.26809170669
2025-06-14 17:00:00+00:00,5350.056367551348,4676.44676567366,4317.91194590972,3976.0018664145027,3945.9861515077428,3658.902341700188,3435.4550721326596,3432.646638384751,3236.870436279518,3303.9442752315663,3171.919513752342,3082.063157108634,3013.1709700650244,2862.4009725430733,2923.932033202713
2025-06-14 18:00:00+00:00,4107.955130441413,3615.167637044826,3298.1628067316633,2937.4425052705265,2787.788891898752,2564.131792178443,2388.863799442879,2321.7000828890014,2252.678579764972,2203.350910965979,2104.650778952193,2078.910005831167,1978.4242605424733,1888.0045561676598,1952.6028382184231
2025-06-14 19:00:00+00:00,3225.8162935346045,2615.992103970879,2303.6032248711927,1927.1233877318373,1700.759084979829,1546.78686456172,1427.3937143700532,1440.3322135285343,1318.262228071224,1347.7121727639096,1271.0754217094654,1267.3729518952387,1196.1192192021408,1107.59072474399,1147.8388306787165
2025-06-14 20:00:00+00:00,2915.647637222537,2592.9995714696124,2492.2529077440486,2348.150628076757,2052.404521374636,1942.4378485698326,1809.1024742008522,1793.3096222949098,1714.0695644211883,1713.001136670464,1690.0910964395953,1679.0385900724214,1635.797194248691,1589.5783155784811,1509.1311989996757
2025-06-14 21:00:00+00:00,2909.5959580356503,2180.848366653612,1880.8795855212957,1670.5525669457347,1528.5943459814662,1435.937550875613,1350.0580179168828,1248.6334297366047,1177.2072086791231,1130.9626992490885,1047.19687934564,981.8660608357386,954.1058875311574,988.0877175519563,752.583834852463
2025-06-14 22:00:00+00:00,2768.0223564822445,1894.426964907092,1494.1553079495861,1153.1160039386086,1160.8523077477948,1063.9989598260436,996.1234978050124,867.2743000281189,784.5358425919912,700.1876365332064,581.0577152222759,509.75551345689746,446.1581910515524,497.02727039394085,339.94397434696293
2025-06-14 23:00:00+00:00,2383.636910915535,2157.0814584257605,1989.1567940254536,1756.530475202715,1565.264079683191,1480.9054546562693,1378.7657442736963,1250.6119578716462,1241.8884203127818,1068.7466696435877,1033.2688774736016,1031.5525674249948,919.9464716111033,919.5598032991256,956.3479836510742
2025-06-15 00:00:00+00:00,2630.6946214298514,2215.7507335744594,2083.2716059406303,1872.0582544255667,1863.9234741775945,1757.18899990301,1637.5173440025756,1689.519841567584,1482.0779132163225,1547.8006916655286,1505.3075093134903,1460.3483977978758,1403.4289839872508,1321.2763602462,1298.6969813857431
2025-06-15 01:00:00+00:00,2163.188275583354,1879.5785546137085,1675.681346490026,1427.3233954675088,1309.9569219007244,1225.5075346332997,1140.302521145255,1077.3732539723205,1007.1446838855736,912.3279712228577,859.6593084445303,857.4870481274811,755.2499927196768,688.0678175343819,583.1330026184041
2025-06-15 02:00:00+00:00,2242.456559458333,1987.2050308840298,1886.2951815845227,1714.2810755965293,1633.271515416698,1543.5645532588496,1438.3082922273934,1524.3859166367838,1318.9537628936632,1399.887512498295,1369.780508665568,1355.4356792830768,1294.7802169874521,1144.333008484682,1235.4986825462838
